Datetime,Tweet,Sentiment,Spam
2021-10-09 13:05:00+00:00,ITB! Ambis ! Semangat UTS nya Zakia !,1,1
2021-10-09 13:00:00+00:00,"bucin! pengen deh ngerasain dapet menfess bucin. Kuliah isinya headache doang, kali2 pengen ngerasain butterfly in my stomach",-1,0
2021-10-09 12:45:00+00:00,"Bucin! 15*20055 semangat belajar UTS, semoga akhir tahun ini masih diberi kesempatan ketemu",1,1
2021-10-09 12:40:00+00:00,"nyampe, mirip sama acan yang selalu jadi no 1 yg aku inget di ITB :D",1,1
2021-10-09 12:40:00+00:00,"bucin! Untuk Acan yang selalu nyemangatin aku, makasih baaaaaaaaaanyaaaaaaaaaakkkkkkk &gt;///&lt; , rasanya tuh kyk the best thing that ever happened to me bgttt. Semangat mingdep UTSnyaaa. Kalau udh offline ketemuan yuk 🥺 nanti aku traktir :3
.
.
.
. 
Ini medalinya baru  (cont..) https://t.co/QFl38FDI8P",1,1
2021-10-09 12:35:00+00:00,"bucin! sama risuna, kapan kita bisa ketemu &lt;/3 ( ´•̥̥̥ω•̥̥̥` )",1,1
2021-10-09 12:25:00+00:00,"yang rep akunnya diunprivate dulu dong, ga keliatan 😭 itb! https://t.co/ZCG9rkqJXj",0,0
2021-10-09 12:20:00+00:00,"bucin! adilla fmipa'21 ava sponsbob, semangat yaa utsnyaaa 
Aku tau kamu pasti bakal liat ini",1,1
2021-10-09 12:15:00+00:00,Mohon maaf sudah bucin! kamu hehe https://t.co/gQIYx5U5My,1,0
2021-10-09 12:05:01+00:00,"bucin! yosieta pwkc19, semangatt utsnya. 😳😳😳",1,1
2021-10-09 12:05:00+00:00,if20 156 semangat yaa utsnya minggu depan!! &lt;3 bucin!,1,1
2021-10-09 12:05:00+00:00,ada yang pernah dari bandara langsung mesan travel di traveloka/platform lain di hari yang sama ga? plis help lagi butuh banget buat nanya2 itb!,0,0
2021-10-09 12:00:00+00:00,Bucin! malam minggu gini enaknyaa nyemangatin orang sieee.. SEMANGAT TERUS KAKAK JEN MEGAH &lt;3,1,1
2021-10-09 11:50:00+00:00,"Bucin! Happy birthday kak bram tb’ 15, sukses dan sehat selalu, semoga kita jodoh👀❤ https://t.co/zkxgV14mkq",1,1
2021-10-09 11:35:00+00:00,bucin! roby ftmd'21 semangatt utsnyaa,1,1
2021-10-09 11:25:01+00:00,bucin! lagi pada ngambis bareng mas/mba pacar ya?,1,0
2021-10-09 11:25:00+00:00,itb! nyari kostan di mamskost trusted ga ya?,0,0
2021-10-09 11:20:00+00:00,"dear fau ftsl21,
ekspektasi mungkin perlu untuk setting goals, tapi ketika udh kebanting sama realitas... patutlah bagimu untuk tegar. cheer up, my dear! you've done your best and it shows. semangat buat uts selanjutnya untukmu dan aku yg uts-nya baru mulai mingdep, ehe. bucin!",1,1
2021-10-09 11:04:28+00:00,"🗨️ Replies: 7
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 26 https://t.co/pNPDxsk1lC",0,1
2021-10-09 11:04:28+00:00,"🗨️ Replies: 8
📎 Quoteds: 3
🔃 Retweets: 1
❤️ Likes: 11

📊 Score: 42 https://t.co/tuY7agcyyE",0,1
2021-10-09 11:04:28+00:00,"🗨️ Replies: 10
📎 Quoteds: 4
🔃 Retweets: 2
❤️ Likes: 15

📊 Score: 55 https://t.co/LoqIQybEYU",0,1
2021-10-09 11:04:28+00:00,"🗨️ Replies: 17
📎 Quoteds: 2
🔃 Retweets: 5
❤️ Likes: 81

📊 Score: 141 https://t.co/uv48kYP6IR",0,1
2021-10-09 11:04:27+00:00,"🗨️ Replies: 24
📎 Quoteds: 40
🔃 Retweets: 11
❤️ Likes: 303

📊 Score: 466 https://t.co/6xrTlPvNjR",0,1
2021-10-09 11:00:00+00:00,itb! Sebenernya matkul jurusan tuh bisa ujian susulan ngga ya? Kok mau izin rasanya susah sekali,-1,0
2021-10-09 10:10:00+00:00,for your INSIGHTFUL OSPEK,0,0
2021-10-09 10:10:00+00:00,"baru tau ini ospek salah satu fakultas di ITB! bikin terharu banget. tu anak 19 yang ngerasa ngerangkul banget itu ngomong baik2 kayak “semangat, cheer up, ganbatte” ke anak baru masuk berasa apa sih shay? gaada galak2nya banget lo pada ngelakuin ini. everyone asks  (cont..)",1,0
2021-10-09 07:45:00+00:00,kakeknya rezekinya lancar yaa,1,0
2021-10-09 07:45:00+00:00,"gaiss itb! yang lg di bandung kalo ke BIP dan liat kakek2 jual buku ginian, juz ama, dll jgn lupa beli ya. Pas ditanya aku kuliah dimana, jawabnya itb kakeknya langsung ajarin aku kaidah tangan kanan magnet dong, diajak bahasa inggris lagi huhu 🤧 lucu banget, semoga  (cont..) https://t.co/eUK0wi5rTb",1,0
2021-10-09 07:10:00+00:00,ada yang mau tukeran jamal dari XL ke L/M ga? itb! 😭,0,0
2021-10-09 06:15:00+00:00,Testi ujian maveknya dong itb!,0,0
2021-10-09 05:00:00+00:00,buat itb! yg lagi butuh dan ngejar deadline responden buat kuesioner tugas dan form apapun langsung cusss aja hubungin contact di poster ini🤩 https://t.co/M0QznSwj27,0,1
2021-10-09 03:40:00+00:00,"Itb! Tadi kalo biloksnya positif, nulis tandnaya ga +, tadi gw tulis, tapi kata temen Gw engga",0,0
2021-10-09 03:30:00+00:00,Itb! Tanda red flag gini kenapaaaa.. gw udah yakin jawab semua kok dan sesuai formaaat😭 https://t.co/Rwzvvj3LGn,-1,0
2021-10-09 02:35:00+00:00,edunex itb! lagi error ya guyss??,-1,0
2021-10-09 00:05:00+00:00,itb! kalau mau minta transkrip berbahasa inggris gimana ya?,0,0
2021-10-08 23:05:00+00:00,Itb! Kasus aku juga kaya gini. Rekomendasiin dokter gigi yang ganteng dong di bandung https://t.co/SzNVpyuAKl,0,0
2021-10-08 20:50:00+00:00,Itb! Apakah ada yg masih bangun?,0,0
2021-10-08 20:25:00+00:00,Itb! Some of you have enresolved trauma and it shows,-1,0
2021-10-08 16:25:00+00:00,"maaf ya bikin gaduh itb! ini pasti f**d, entah sr atau tm, u choose https://t.co/7jS5a2gCtj",-1,0
2021-10-08 16:00:01+00:00,itb! muak bgt sm yang namanya belajar??? kek pengen lgsg sukses aja bisa gaksih??,-1,0
2021-10-08 16:00:00+00:00,orang2 pada dapet sirkel belajarnya di itb! sampe bahas soal bareng itu caranya gimana ya..,-1,0
2021-10-08 15:50:00+00:00,ini maksudnya jurusan di itb! yang cowonya punya lifespan 10-12 tahun gitu nder? https://t.co/G38fqyWIlt,-1,0
2021-10-08 15:45:00+00:00,jurusan yg bnyak cwok golden retriever ny ap y itb!,1,0
2021-10-08 15:40:00+00:00,Jurusan Teknik yang paling banyak Kimia nya apa ya? itb!,0,0
2021-10-08 15:30:00+00:00,bismillah anak itb! kaga ada yg punya penyakit ini https://t.co/SGvTsFBteE,1,0
2021-10-08 15:15:00+00:00,Kalian kalo belajar bareng temen biasanya gimana si? itb!,0,0
2021-10-08 14:55:00+00:00,"SEMANGAT TI, ME, DAN TA BUAT UJIAN MAVEK BESOK, SEMOGA GA NGULANG AJA YA 😭😭 itb!",1,0
2021-10-08 14:40:00+00:00,"Anak itb! Yg lagi burnout, bisa nih diagnosa mandiri kesehatan mental kalian di bit(dot)ly/DiagnosaMentalMandiri

Tapi tetep butuh diagnosa lebih lanjut yaa",0,1
2021-10-08 13:35:00+00:00,"itb! halo guyss izin up lagi, buat kalian yang mahasiswa universitas di Bandung(apapun itu) adakah yang bersedia buat bantuin isi survei aku? boleh tolong rep/like ya nanti linknya aku DM. Terima kasih 😆😆😆",0,1
2021-10-08 12:55:00+00:00,KALIAN PERNAH GA SIH UDAH SEMANGAT BELAJAR TAPI MENTOK PAS NGERJAIN SOAL TERUS JADI DEMOT 😭😭😭 itb!,-1,0
2021-10-08 12:15:00+00:00,Itb! Ada yang punya pengalaman bedah gigi bungsu? Boleh bgt ceritain . Gw mau cabut tapi takut,-1,0
2021-10-08 12:10:00+00:00,"Punten, mau nanya ke kakak2 Tekkim. MPA itu keos nya karena apa dan gimana ya? Ujiannya susah kah atau pelajarannya yang sulit? itb!",-1,0
2021-10-08 11:30:00+00:00,ᘛ⁐̤ᕐᐷ ᘛ⁐̤ᕐᐶ ᘛ⁐̤ᕐᑀ ᘛ⁐̤ᕐ⩺ itb!,0,1
2021-10-08 11:25:00+00:00,Itb! Semangat uts kimianya ayangie ayangie (๑•̀ㅁ•́ฅ✧,1,0
2021-10-08 11:04:19+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 4

📊 Score: 13 https://t.co/XrOIAqT6ES",0,1
2021-10-08 11:04:19+00:00,"🗨️ Replies: 5
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 1

📊 Score: 16 https://t.co/TyPQnSq0In",0,1
2021-10-08 11:04:18+00:00,"🗨️ Replies: 3
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 10

📊 Score: 24 https://t.co/kITkADIkva",0,1
2021-10-08 11:04:18+00:00,"🗨️ Replies: 5
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 15

📊 Score: 32 https://t.co/cItBHulvC3",0,1
2021-10-08 11:04:18+00:00,"🗨️ Replies: 9
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 34

📊 Score: 61 https://t.co/6DmqaQViDT",0,1
2021-10-08 07:10:00+00:00,"itb! kalau ambil cuti kuliah, Lama cutinya bisa berapa lama yah (semester) ?",0,0
2021-10-08 05:25:00+00:00,itb! biasanya nyari clout tuh yg begitu https://t.co/ogaswh15Vf,0,0
2021-10-08 05:15:00+00:00,"penyakit ngespill setengah2 tuh bisa dihapus ga ya? klo mau negor kesalahan org dengan bilang ""bla bla bla"" tapi ga spesifik gmn bisa sampe??? toh klo mau diusut sama pihak itb! harus jelas perujungannya kemana. paham kan? 
 #.detysalting",-1,0
2021-10-08 03:30:00+00:00,"kosan 1 tahun itu, kalau liburan semester yg sampe 3 bulan itu terus kitanya pulang kampung tetep harus bayar? sayang banget uangnya :( itb!",-1,0
2021-10-08 03:20:00+00:00,itb! mending beli tab atau drawing tablet??,0,0
2021-10-08 03:10:00+00:00,ini tuh tangga tempat ketemunya Taki sama Mitsuha di kimi no nawa versi itb ga sih? Aaak nyoba siapa tau ketemu jodoh itb! https://t.co/iRry0XS4ow,1,0
2021-10-08 03:05:00+00:00,kalau milih kosan mending yg ada di lantai 1 atau lantai 3? plus minusnya apa ya? plis help itb!,0,0
2021-10-08 02:00:00+00:00,"Kalau mau cari buku bekas (novel/self help) dimana ya?, rekomendasinya dong itb!",0,0
2021-10-08 01:45:00+00:00,Itb! Perang lagi menjelang uts https://t.co/3ezBhJjUp7,-1,0
2021-10-08 01:40:00+00:00,Okey agak ketebak fakul apa itb! https://t.co/7jS5a2gCtj https://t.co/8oyefP8Cun,0,0
2021-10-08 01:05:00+00:00,"Kenapa jahim2 yg dipake cowok2 rata-rata rombeng dan dekil, like lu ngapain aja sampe bisa kayak gitu itb!",-1,0
2021-10-07 18:00:00+00:00,"HAHAHAHA sorry ngeblur, itb! Ini versi yang bisa dibaca. Keep going on, liburan kurang 6 bulan lagiii. https://t.co/fsXOntR8Wm",-1,0
2021-10-07 17:45:00+00:00,Seluruh massa itb! terkhusus tpbabes let me tell you something : https://t.co/6G5tGbu2IA,0,0
2021-10-07 17:15:00+00:00,"Bilangin aja ke pengospeknya soal kekasaran itu. Kalau mereka pinter, setidaknya mereka masih mau dengerin masukan. (Mau labrak juga boleh.) Sampe masih kejadian dan/atau ditekan balik, laporkan ke yg lebih berwenang, PSDM atau staf fakultasnya ITB! https://t.co/7jS5a2gCtj",-1,0
2021-10-07 17:00:00+00:00,"knp sih ank itb! suka setengah2, ini gmn kelanjutannya hey https://t.co/N0piWcnQxw",-1,0
2021-10-07 16:50:00+00:00,itb! jangan setengah2 kak https://t.co/7jS5a2gCtj,-1,0
2021-10-07 14:55:00+00:00,"itb! mau nanya dong, kalian tipe yang dari lahir udah dapet privilege kaya keluarga, keuangan, dikasih fasilitas bimbel dari ortu gitu2, atau usaha sendiri, jatuh bangun hingga bisa sampai di titik sekarang? mau nanya aja hihi, minta motivasi sekalian \^^/",0,0
2021-10-07 13:35:00+00:00,AK BUTUH AFEKSI 😔😔😔🙏🙏🙏🙏 itb!,-1,0
2021-10-07 12:50:00+00:00,we are all clowns itb! https://t.co/YKLd5SWMQU,-1,0
2021-10-07 12:30:00+00:00,itb! di bandung bisa cabut gigi bungsu dimana yaa? non-bpjs yaa sama minta tlg kasitau feenya jg! makasii,0,0
2021-10-07 11:05:00+00:00,"‼️BESOK JAM 19.00‼️
halo massa kampus itb! join yuk talkshow tentang Blue Economy yang bakal ngebahas bidang pariwisata bahari di Indonesia. jangan lupa daftar, linknya ada di poster! thank you🌊 https://t.co/u0UjoGvPSa",0,1
2021-10-07 11:04:52+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 12 https://t.co/6sXJfQoDY2",0,1
2021-10-07 11:04:52+00:00,"🗨️ Replies: 4
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 4

📊 Score: 16 https://t.co/5QROFzJDR8",0,1
2021-10-07 11:04:51+00:00,"🗨️ Replies: 5
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 17 https://t.co/0YDrCkHH6C",0,1
2021-10-07 11:04:51+00:00,"🗨️ Replies: 4
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 10

📊 Score: 26 https://t.co/kyCV3CkNMV",0,1
2021-10-07 11:04:51+00:00,"🗨️ Replies: 6
📎 Quoteds: 5
🔃 Retweets: 2
❤️ Likes: 57

📊 Score: 87 https://t.co/Nn2fbZcTZj",0,1
2021-10-07 10:45:00+00:00,itb! ada yang tau solusinya kalo barcode vaksin ga ke-detect di six? thankss,0,0
2021-10-07 10:10:00+00:00,konten yg paling laris kayanya emg yg bawa2 itb! dah keknya,0,0
2021-10-07 09:25:00+00:00,kalau deg2an dan badan gemeteran habis vaksin normal ga sih ges? takut itb!,0,0
2021-10-07 08:15:00+00:00,"itb! hai guys, di sini apa ada yang tau tentang budaya kawin tangkap dari NTT? yang punya insight atau info pengalaman tentang budayanya gitu misalnya, boleh rep ya. TIA.",0,0
2021-10-07 07:10:00+00:00,"Ketika pelaku dan korban dipertemukan hanya di negeri wakanda. Ga kebayang trauma yg dialami korban🙁🥺😭 itb!

Warning! ⚠️ Artikel yang berat dibaca https://t.co/B61DBv6Hix",-1,0
2021-10-07 06:45:00+00:00,"Itb! Kalian yg pake difusser, atau stell@ matic/gl@d, atau reed diffuser saranin dong yang bagus sama wangi yg enak yg mana. Sorry kalo oot",0,0
2021-10-07 06:25:00+00:00,"itb! kalo lupa absen six 2x gitu gmn yaa, udh hubungin dosen tp ga diubah trs statusnya huhu mana jadi 71%:(((",-1,0
2021-10-07 06:10:00+00:00,Mohon bantuannya teman-teman itb! https://t.co/V5skyLZtEj,0,1
2021-10-07 05:20:00+00:00,"itb! apakah di sini ada anak itb yang dari NTT? boleh rep ga, butuh buat tugas. makasih.",-1,0
2021-10-07 04:55:00+00:00,sebenernya banyak kok kating salty tapi pada berlindung di akun gembok saja 📸🤐 itb!,-1,0
2021-10-07 01:55:00+00:00,Emang kalo bangga masuk itb! gak boleh sambat kuliah ya? Heran banget sama netizen indo,-1,0
2021-10-07 00:55:00+00:00,itb! permisii ada kating 20 yang simpen soal uts uas smt 1 sama smt 2 gaa kalo ada mau mintaa makasih kak,0,0
2021-10-06 16:55:00+00:00,Yg pake email itb! buat notion ntar pas tamat udah gabisa akses berarti?:((,-1,0
2021-10-06 16:55:00+00:00,"itb! yaampun kenapa selalu gini terus ya, ga TPB ga pas jurusan sama aja pasti deket-deket UTS tuh masih aja kaya keong yg bisanya cuma hah hoh hah hoh 🐚🐚🐚",-1,0
2021-10-06 16:40:00+00:00,Halo temen2 itb! konek linked-in yuk. Open dm yak,1,0
2021-10-06 16:35:00+00:00,itb! tips cara nyari temen online di tpb pls.. pandemi membuatku lupa cara berinteraksi dengan manusia,1,0
2021-10-06 15:00:00+00:00,kalau mau matiin notif kelas tpb duluu gimana sii? ganggu banget padahal masii butuh outlook buat notif kelas jurusan itb! https://t.co/ISB1TFk42f,-1,0
2021-10-06 14:40:00+00:00,itb! ada yg vaksin pfizer? sakit berapa hari wkwk D: agak waswas besok vaksin dan btr lagi uts. tia kawan,-1,0
2021-10-06 13:10:01+00:00,Itb! Burnt out “gifted” kids,-1,0
2021-10-06 13:05:00+00:00,"At least kalo mau minta contekan tugas, jadi temen dulu lah, kasih value balik gitu. Bukan cuma chat ""eh mau liat dong tugas lu"", terus ngilang, gapernah ngajak main atau jadi temen pada umumnya. Gue mau jadi carry akademik lu, asal role lu jadi support gue, bukan jadi beban itb!",1,0
2021-10-06 12:20:00+00:00,"itb! nilai kbf ku ga bagus2 amat, khawatir kalo ntar uts nilainya malah lebih ancur:(( kasih tips kakak2 dong buat ngadepin uts. minggu ini ada uts kimia",-1,0
2021-10-06 12:20:00+00:00,Ini musim kawin kucing apa? Itb! Berisik banget dah kucing kosan,-1,0
2021-10-06 12:00:00+00:00,itb! gais batang pendel bahasa inggrisnya apa ya? mudeng banget statika 😭,-1,0
2021-10-06 11:04:51+00:00,"🗨️ Replies: 5
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 17 https://t.co/A8XpZhuWiS",0,1
2021-10-06 11:04:50+00:00,"🗨️ Replies: 16
📎 Quoteds: 5
🔃 Retweets: 0
❤️ Likes: 5

📊 Score: 63 https://t.co/ZVsRmg4jdC",0,1
2021-10-06 11:04:50+00:00,"🗨️ Replies: 5
📎 Quoteds: 1
🔃 Retweets: 8
❤️ Likes: 77

📊 Score: 102 https://t.co/8pjo99BIwG",0,1
2021-10-06 11:04:50+00:00,"🗨️ Replies: 50
📎 Quoteds: 37
🔃 Retweets: 3
❤️ Likes: 30

📊 Score: 257 https://t.co/xL8upKIbh4",0,1
2021-10-06 11:04:49+00:00,"🗨️ Replies: 13
📎 Quoteds: 21
🔃 Retweets: 38
❤️ Likes: 231

📊 Score: 350 https://t.co/mSnlFAVZqA",0,1
2021-10-06 10:15:00+00:00,mau nangis tugas banyak bgt tp tbtb badan ngedrop kalo dipaksain takut muntah diatas laprak itb!,-1,0
2021-10-06 10:15:00+00:00,itb! uts probstat sti bljr dr slide2  sm latsok pak dimitri aja cukup ga ya? tipsnya dong kaka2,0,0
2021-10-06 08:45:01+00:00,itb! disini ada kating yang masih nyimpen laporan tubes pengkom ga?khususnya yg bahasa phyton buat dijadiin referensi makasih kakk,0,0
2021-10-06 05:55:00+00:00,"itb! coba dibalik, kenapa kalian bisa punya pacar? https://t.co/xL8upKIbh4",1,0
2021-10-06 05:45:00+00:00,"itb! Punten mo kepo bentar, disini ada TPB21 asal luar bandung yang dah mulai ngekos di bandung gaaa??",0,0
2021-10-06 05:20:00+00:00,ujian di edunex kenapa memusingkan sih. Time left ama time exam closed nya pada beda 😔 itb!,-1,0
2021-10-06 05:05:00+00:00,itb! kalau lupa isi presensi matkul sg akibatnya apa ya? apakah tetep bisa dapet A? makasihh,-1,0
2021-10-06 04:35:00+00:00,"itb! anak 21 ada yg mau titip menfess kagak? rep aja sama open dm, entar gw dm. ps. buat yg butuh beneran ya.",0,0
2021-10-05 19:25:00+00:00,"itb! plis kalo mau jadi asprak tolong bener-bener pahamin materinya jangan cuma berdasarkan iseng coba cuma buat cuan terus malah asal beres doang, praktikan yang bingung liat kalian ga yakin jawab pertanyaannya malah tambah bingung jadinya",1,0
2021-10-05 18:45:00+00:00,Itb!  Kedengaran Tetangga kosan lagi mental breakdown. Such is the life,-1,0
2021-10-05 18:10:00+00:00,itb! ada yang mau belajar bareng ga sekarang?,0,0
2021-10-05 17:30:00+00:00,itb! ayo gais ucapin ultah ke nungky FI19 10219095,1,0
2021-10-05 16:50:00+00:00,"kekeosan itb! berguna bet buat lupain mantan. skrg isi kepala cmn tugas ma ujian. mantan dah gk muat masuk kepala. kepala aja gk muat, apalagi hati T__T",-1,0
2021-10-05 15:45:00+00:00,"motivasi ikutnya apaan. Klo cm buat SKPI kyk gini, yaaa jdnya gaakan belajar apapa. Tp klo dr awal motivasinya belajar, banyak kok nder jobdesc2 yg bisa dipelajari dan kegiatan2 inside kabinetnya!",0,0
2021-10-05 15:45:00+00:00,"itb! Kalau gw pribadi, dapet bgt experiencenya. Terutama jd lebih kenal banyak temen baru dan nambah relasi bagus klo nanti mau lanjut ambil jabatan either di himpunan or di tengah. Trus juga bs belajar banyak sii selama emg pnya motivasi yg bener. So, balik lagi aja ke  (cont..) https://t.co/sGMBeklrL9",1,0
2021-10-05 15:40:00+00:00,"CAPE KULIAH MALES BGT TAU GK GPEDULI LGI GW APASIH KNP GW HRUS MNJALANI KHIDUPAN INI, TUGAS2 YG SUSAH, UJIAN2, UDAHLAH GAPEDULI LGI GW AMA ITB! udh sgitu dulu aja gais maaf curhat udh dulu y gw mau lanjut nugas lgi nih",-1,0
2021-10-05 15:35:00+00:00,"itb! idup berat bener yak, @ dh, ayo silahkan adu nasib kalian di sini.",-1,0
2021-10-05 13:20:00+00:00,"itb! menfess titipan, belajar looping enaknya dari mana deh ? belajar berkali2 ga ngerti2",0,0
2021-10-05 13:05:00+00:00,"Sadar diri belum punya skill tapi pengen ikut lomba-lomba, gapunya temen di itb! yg bisa diajakin juga:(",-1,0
2021-10-05 12:30:00+00:00,Itb! Kenapa kalian gk pnya pacar,-1,0
2021-10-05 11:55:00+00:00,itb! ada yg mau meet up siapapun cewek/cowok aing bosen dikosan ternyata temen2 gua ngg pada balik Bandung 😭.,0,0
2021-10-05 11:50:00+00:00,"Itb! Gengs rekomen bank digital  dong i.e: bank jago, line bank etc. Mau pindah dari jenius ehhe",0,0
2021-10-05 11:45:00+00:00,"itb! pengen nangis, engga paham modul praktikum sama sekali",-1,0
2021-10-05 11:11:31+00:00,"🗨️ Replies: 2
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 8 https://t.co/CY3AOM8hqr",0,1
2021-10-05 11:11:31+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 1

📊 Score: 10 https://t.co/ZmsczQOy6C",0,1
2021-10-05 11:11:30+00:00,"🗨️ Replies: 2
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 6

📊 Score: 16 https://t.co/ct9Vo0eVoY",0,1
2021-10-05 11:11:30+00:00,"🗨️ Replies: 4
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 11

📊 Score: 23 https://t.co/G9c4R7PXVK",0,1
2021-10-05 11:11:30+00:00,"🗨️ Replies: 6
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 17

📊 Score: 37 https://t.co/MDFf7JNVQV",0,1
2021-10-05 10:40:00+00:00,"Itb! ada yg kuliah jurusan perminyakan gak ya? mau tanya-tanya tentang oil and gas dong, thanks!",0,0
2021-10-05 10:30:00+00:00,*dlm hati: Gimana gw yg udh di itb! tp belom prnh magang 😭😭 https://t.co/OBdkh8R7AO,-1,0
2021-10-05 10:30:00+00:00,"Itb! Yg anak FTTM rep dong, mau tanya tanya nih",0,0
2021-10-05 10:25:00+00:00,Itb! ada ga sih di sini yg bneran gapunya temen se itb tpi bukan maba :( cape apa2 sendiri,-1,0
2021-10-05 10:00:00+00:00,"itb! halo guyss, buat kalian yang mahasiswa universitas di Bandung(apapun itu) adakah yang bersedia buat bantuin isi survei aku? boleh tolong rep ya nanti linknya aku DM. Terima kasih 😆😆😆",0,1
2021-10-05 09:20:00+00:00,itb! UTS ARSIKOM STI BLAJAR DRMANA SIH :(,-1,0
2021-10-05 08:15:01+00:00,Itb! Beli mochi di mana ya?,0,0
2021-10-05 07:25:00+00:00,ada yg tau nominal insentif KMMI? Itb!,0,0
2021-10-05 06:35:01+00:00,"Itb! Udah ga punya tangan, buta pula https://t.co/xSUmcPh752",-1,0
2021-10-05 06:35:01+00:00,"masuk minggu-minggu rawan orang ilang nih, coba dicek temen-temennya yaa:) makasih itb!",-1,0
2021-10-05 06:35:00+00:00,Itb! Apa2 komunikasi pake WA skrg WA down mampossss,-1,0
2021-10-05 06:30:00+00:00,itb! ngerasa bersalah bgt kalo dosennya baiiik bangettt tp gangerti apa2 krn susah matkulnya 😔,-1,0
2021-10-05 05:45:00+00:00,Cuwuk itb! Ada yg romantis gak si?,0,0
2021-10-05 05:10:00+00:00,itb! anak itb ada yg pernah gara2 kebanyakan tugas sampe akhirnya j*ki tugas ga ya?,-1,0
2021-10-05 05:05:00+00:00,Langit 🌁😔💕bIsakAh🥵engkau😫😳tuRunkAn🌠hujAn🌧💦dan👉👌petir⚡️Ak💪ingin mnangis 😢😫tnpa terLihat👉👈🥺✨ itb!,-1,0
2021-10-05 02:20:00+00:00,jadi pjs angkatan kok ngeluh mulu HAHAH itb!,-1,0
2021-10-04 23:40:00+00:00,terima kasih tpb santuy itb! https://t.co/MumJ5PPGVP,1,0
2021-10-04 18:05:01+00:00,"Tapi ya semua orang pasti punya peran masing-masing, jadi aku bakal mencoba melakukan yang terbaik yang bisa dilakukan",1,0
2021-10-04 18:05:00+00:00,"jerawatnya nggak hilang-hilang, akademik yang walau berusaha tapi masih sulit buat sampai targetnya. Dari dulu cuman ngerasa hal yang kupunya itu kepekaan dan kepedulian. Tapi 2 hal itu pasti dianggap sesuatu yang dimiliki semua orang, jadi bukan sesuatu yang istimewa.  (cont..)",-1,0
2021-10-04 18:05:00+00:00,"itb! Mau curhat dikit, kadang ngerasa bingung sama apa yang dimiliki dalam hidup. Pinter nggak, muka bermasalah, badan nggak sesehat orang lain, rasanya nggak punya sesuatu yang bisa dibanggakan. Kadang bosen tiap hari harus makan buat minum obat, capek sama muka yang  (cont..)",-1,0
2021-10-04 16:30:01+00:00,itb! gais gimana caranya leave teams klinik TPB ya? Atau emang gabisa? 🥲,0,0
2021-10-04 16:30:00+00:00,Wa ig error ges itb!,-1,0
2021-10-04 15:25:00+00:00,Benefit akun email itb! buat apa aja ya kakak kakak? Makasihh,0,0
2021-10-04 15:10:01+00:00,"Halo kakak2, ada info terkait kost cewek di bandung ga ya? buat yang ada infonya sabi reply yaa, makasih itb!",0,0
2021-10-04 15:10:00+00:00,"recommend kafe yg ga terlalu berisik buat nugas di sekitaran itb! dongg, makasii",0,0
2021-10-04 14:10:00+00:00,itb! gais yang mau ngasih kado buat kakak tingkatnya yang wisuda oktober ini bisa langsung beli di sini ajaa yaa🤩🤩 https://t.co/px8UjIWyx7,0,1
2021-10-04 12:50:00+00:00,itb! Ada buaya darat yang mau sama aku ngga? :)) https://t.co/VMblZFFyQi,-1,0
2021-10-04 12:35:00+00:00,itb! mending beli buku yg mana yaa kira2? ada yg punya salah satu bukunya? boleh minta reviewnya? makasiii^^ https://t.co/aK0T3MDX94,0,0
2021-10-04 12:00:00+00:00,itb! Yg ngekos / tinggal daerah deket itb ada yang punya jangka sorong yg sabi dipinjem gaa? Terima kasih sebelumnya,0,0
2021-10-04 11:30:00+00:00,"itb! Barangkali ada yang mau preloved Codemy dan Chempro tahun 2020 boleh banget buat di rep ya postingan ini, terimakasih, lagi butuh banget",0,1
2021-10-04 11:04:00+00:00,"🗨️ Replies: 2
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 1

📊 Score: 7 https://t.co/whDlWyW083",0,1
2021-10-04 11:04:00+00:00,"🗨️ Replies: 4
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 9

📊 Score: 21 https://t.co/GpvlykaxTw",0,1
